"#client_address";"client_country";"lon";"lat";"client_provider";"mlabservername";"connect_time";"download_speed";"neubot_version";"platform";"remote_address";"test_name";"timestamp";"upload_speed";"latency";"uuid";"asnum";"region";"city";"hour";"month";"year";"weekday";"day";"filedate"
"188.29.18.188";"GB";-0.130000;51.500000;"AS21327 Hutchison 3G UK and Ireland Core AS";"mlab2-lhr01";0.041787;447517.272912;"0.004011999";"linux2";"217.163.1.95";"bittorrent";1335745140;83957.214862;-1.000000;"7848f9fb-7dab-4a50-8c91-e2fbf96acfc0";21327;"";"";1;4;2012;0;30;"20120430"
"62.173.117.2";"GB";-4.557800;51.986400;"AS6656 Star Technology Services Limited";"mlab2-lhr01";0.007280;5490836.155661;"0.004010999";"linux2";"217.163.1.95";"bittorrent";1335745243;5917115.815756;-1.000000;"f05e11ce-f17a-4492-af90-1a5c53e38d5d";6656;"Y7";"Star";1;4;2012;0;30;"20120430"
"82.31.117.136";"GB";0.157500;51.474400;"AS5089 Virgin Media Limited";"mlab2-lhr01";0.027061;2982366.080023;"0.004011999";"linux2";"217.163.1.95";"bittorrent";1335745426;945247.712684;-1.000000;"4734c249-c01f-4aa9-a857-643af3bbcee2";5089;"A6";"Erith";1;4;2012;0;30;"20120430"
"2.24.98.121";"GB";-2.583300;51.450000;"AS12576 Orange Personal Communications Services";"mlab2-lhr01";0.018311;60587.773875;"0.004011999";"win32";"217.163.1.95";"bittorrent";1335745737;63922.387342;-1.000000;"9910dc1e-ac23-4e57-9ba6-6a8653ead059";12576;"B7";"Bristol";1;4;2012;0;30;"20120430"
"92.23.153.165";"GB";-3.050000;53.816700;"AS13285 TalkTalk Communications Limited";"mlab2-lhr01";0.034430;141948.030273;"0.004011999";"darwin";"217.163.1.95";"bittorrent";1335745886;69626.572677;-1.000000;"b7d03dcd-7026-4d92-8600-3f5f13ebd736";13285;"A9";"Blackpool";1;4;2012;0;30;"20120430"
"82.16.158.94";"GB";-0.093100;51.514200;"AS5089 Virgin Media Limited";"mlab2-lhr01";0.029432;5709727.602800;"0.004011999";"win32";"217.163.1.95";"speedtest";1335746269;590162.687983;0.019465;"9726bbb2-cde6-4c53-9b05-82c3b868ab5f";5089;"H9";"London";1;4;2012;0;30;"20120430"
"212.139.240.241";"GB";-0.130000;51.500000;"AS9105 Tiscali UK";"mlab2-lhr01";0.014036;470052.594670;"0.004011999";"darwin";"217.163.1.95";"speedtest";1335746824;80159.397723;0.017293;"17522bf2-605a-483d-b0d7-36583414f00c";9105;"";"";1;4;2012;0;30;"20120430"
"212.139.240.241";"GB";-0.130000;51.500000;"AS9105 Tiscali UK";"mlab2-lhr01";0.013644;474477.308301;"0.004011999";"darwin";"217.163.1.95";"bittorrent";1335748326;80375.948365;-1.000000;"17522bf2-605a-483d-b0d7-36583414f00c";9105;"";"";2;4;2012;0;30;"20120430"
"213.86.79.126";"GB";-0.093100;51.514200;"AS8220 COLT Technology Services Group Limited";"mlab2-lhr01";0.001105;82116420.749600;"0.004010999";"win32";"217.163.1.95";"speedtest";1335748589;62729838.414000;0.002691;"4ff169ad-db8e-4c6e-9fd6-fb8202e71fd2";8220;"H9";"London";2;4;2012;0;30;"20120430"
"2.102.241.83";"GB";-0.130000;51.500000;"AS13285 TalkTalk Communications Limited";"mlab2-lhr01";0.103426;546882.547939;"0.004011999";"darwin";"217.163.1.95";"bittorrent";1335749177;87148.840182;-1.000000;"030aa0df-ee3f-4a0a-9067-2a0a6890ef21";13285;"";"";2;4;2012;0;30;"20120430"
