"#client_address";"client_country";"lon";"lat";"client_provider";"mlabservername";"connect_time";"download_speed";"neubot_version";"platform";"remote_address";"test_name";"timestamp";"upload_speed";"latency";"uuid";"asnum";"region";"city";"hour";"month";"year";"weekday";"day";"filedate"
"116.251.189.15";"NZ";174.000000;-41.000000;"AS55850 TrustPower Ltd";"mlab3-wlg01";0.058838;845187.432101;"0.004010999";"win32";"103.10.233.46";"speedtest";1332634361;383107.792215;0.059506;"42540054-8fac-44ca-b82c-3d2939f5ce30";55850;"";"";0;3;2012;6;25;"20120325"
"116.251.189.15";"NZ";174.000000;-41.000000;"AS55850 TrustPower Ltd";"mlab3-wlg01";0.059058;759176.940786;"0.004010999";"win32";"103.10.233.46";"speedtest";1332637442;311053.648502;0.061194;"42540054-8fac-44ca-b82c-3d2939f5ce30";55850;"";"";1;3;2012;6;25;"20120325"
"116.251.189.15";"NZ";174.000000;-41.000000;"AS55850 TrustPower Ltd";"mlab3-wlg01";0.059356;914628.781116;"0.004010999";"win32";"103.10.233.46";"bittorrent";1332642059;368828.007851;-1.000000;"42540054-8fac-44ca-b82c-3d2939f5ce30";55850;"";"";2;3;2012;6;25;"20120325"
"116.251.189.15";"NZ";174.000000;-41.000000;"AS55850 TrustPower Ltd";"mlab3-wlg01";0.059218;893523.295115;"0.004010999";"win32";"103.10.233.46";"speedtest";1332646691;380864.233192;0.059750;"42540054-8fac-44ca-b82c-3d2939f5ce30";55850;"";"";3;3;2012;6;25;"20120325"
"116.251.189.15";"NZ";174.000000;-41.000000;"AS55850 TrustPower Ltd";"mlab3-wlg01";0.059106;996893.050820;"0.004010999";"win32";"103.10.233.46";"bittorrent";1332651313;397493.334657;-1.000000;"42540054-8fac-44ca-b82c-3d2939f5ce30";55850;"";"";4;3;2012;6;25;"20120325"
"116.251.189.15";"NZ";174.000000;-41.000000;"AS55850 TrustPower Ltd";"mlab3-wlg01";0.059510;931072.051037;"0.004010999";"win32";"103.10.233.46";"speedtest";1332652850;382511.626050;0.059598;"42540054-8fac-44ca-b82c-3d2939f5ce30";55850;"";"";5;3;2012;6;25;"20120325"
"116.251.189.15";"NZ";174.000000;-41.000000;"AS55850 TrustPower Ltd";"mlab3-wlg01";0.059148;867166.547233;"0.004010999";"win32";"103.10.233.46";"speedtest";1332655928;382882.802124;0.059480;"42540054-8fac-44ca-b82c-3d2939f5ce30";55850;"";"";6;3;2012;6;25;"20120325"
"93.145.122.50";"IT";13.100000;41.916700;"AS44957 Vodafone Omnitel N.V.";"mlab3-trn01";0.065324;549067.610615;"0.004010999";"darwin";"194.116.85.237";"speedtest";1332633644;45146.084321;0.079200;"f26a76cf-4cce-484d-ae42-ceb61b3da2e1";44957;"07";"Subiaco";1;3;2012;6;25;"20120325"
"94.36.43.179";"IT";8.447900;44.286400;"AS8612 Tiscali Italia S.P.A.";"mlab3-trn01";0.026622;807943.748001;"0.004010999";"darwin";"194.116.85.237";"speedtest";1332633725;52733.286292;0.030520;"894fe1ee-9250-416a-98be-74dd024aea06";8612;"08";"Savona";1;3;2012;6;25;"20120325"
"85.18.46.24";"IT";9.200000;45.466700;"AS12874 Fastweb SpA";"mlab3-trn01";0.004670;11762002.295985;"0.004009999";"linux2";"194.116.85.237";"bittorrent";1332633728;11635309.642946;-1.000000;"6c471e39-d901-41fa-9266-23795dce3dc5";12874;"09";"Milan";1;3;2012;6;25;"20120325"
