"#client_address";"client_country";"lon";"lat";"client_provider";"mlabservername";"connect_time";"download_speed";"neubot_version";"platform";"remote_address";"test_name";"timestamp";"upload_speed";"latency";"uuid";"asnum";"region";"city";"hour";"month";"year";"weekday";"day";"filedate"
"68.12.218.82";"US";-97.527400;35.384800;"AS22773 Cox Communications Inc.";"mlab1-iad01";0.059539;3707397.714205;"0.004010999";"win32";"216.156.197.147";"bittorrent";1334188929;548538.112367;-1.000000;"bde5c57d-b4c6-4867-b755-0e4d9ab695ae";22773;"OK";"Oklahoma City";0;4;2012;3;12;"20120412"
"4.53.58.22";"US";-97.000000;38.000000;"AS3356 Level 3 Communications";"mlab1-iad01";0.011753;5377559.269710;"0.004010999";"darwin";"216.156.197.147";"speedtest";1334189317;5372206.780360;0.012262;"15eb85bd-e3cb-4d25-862c-2c4eba8ab47b";3356;"";"";0;4;2012;3;12;"20120412"
"99.50.234.136";"US";-97.752800;30.400000;"AS7018 AT&T Services, Inc.";"mlab1-iad01";0.070647;890321.794688;"0.004010999";"win32";"216.156.197.147";"speedtest";1334190408;180034.154612;0.070215;"46277b5b-ddea-4b5f-9a0b-6b6bd0a0912f";7018;"TX";"Austin";0;4;2012;3;12;"20120412"
"66.66.21.182";"US";-77.602400;43.185800;"AS11351 Time Warner Cable Internet LLC";"mlab1-iad01";0.041826;4849157.334540;"0.004010999";"win32";"216.156.197.147";"speedtest";1334190447;558690.027314;0.052769;"b4fb3816-21d6-43b3-91fc-aabe40980e90";11351;"NY";"Rochester";0;4;2012;3;12;"20120412"
"65.29.223.12";"US";-84.529800;39.195900;"AS10796 Time Warner Cable Internet LLC";"mlab1-iad01";0.028544;1611620.332440;"0.004010999";"darwin";"216.156.197.147";"speedtest";1334190610;632524.121324;0.077113;"10349cfe-4a13-405a-99be-aabdb52920f3";10796;"OH";"Cincinnati";0;4;2012;3;12;"20120412"
"24.46.194.155";"US";-73.623200;40.874200;"AS6128 Cablevision Systems Corp.";"mlab1-iad01";0.067623;225955.467972;"0.004010999";"win32";"216.156.197.147";"bittorrent";1334191326;54016.637529;-1.000000;"103cc2f1-ddd5-4016-83cc-cdd357e7a81a";6128;"NY";"Glen Cove";0;4;2012;3;12;"20120412"
"97.90.132.184";"US";-118.127000;34.095300;"AS20115 Charter Communications";"mlab1-iad01";0.089476;1532361.599210;"0.004009999";"win32";"216.156.197.147";"speedtest";1334191557;382233.550304;0.083098;"e45fbf7b-32b0-42ba-a1a3-0ed85736785d";20115;"CA";"Alhambra";0;4;2012;3;12;"20120412"
"99.130.96.199";"US";-117.490800;33.932900;"AS7018 AT&T Services, Inc.";"mlab1-iad01";0.094136;1245391.430390;"0.004010999";"linux2";"216.156.197.147";"speedtest";1334191733;176289.705923;0.093412;"0a3b2944-23c0-4116-a068-0d5627c0dec9";7018;"CA";"Riverside";0;4;2012;3;12;"20120412"
"67.173.232.126";"US";-105.107600;40.015300;"AS7922 Comcast Cable Communications, Inc.";"mlab1-iad01";0.096627;118959.477277;"0.004010999";"linux2";"216.156.197.147";"bittorrent";1334192353;103914.189044;-1.000000;"dff80687-d296-453c-b8ca-2bafba7b4d03";7922;"CO";"Lafayette";0;4;2012;3;12;"20120412"
"72.181.251.247";"US";-96.771500;32.833900;"AS11427 Time Warner Cable Internet LLC";"mlab1-iad01";0.062794;2795859.664750;"0.004010999";"darwin";"216.156.197.147";"speedtest";1334192354;200885.032517;0.067864;"ec56ca67-ca5b-4ee7-a615-8743ebac3e8a";11427;"TX";"Dallas";0;4;2012;3;12;"20120412"
"97.90.132.184";"US";-118.127000;34.095300;"AS20115 Charter Communications";"mlab1-iad01";0.086949;1716670.757340;"0.004009999";"win32";"216.156.197.147";"bittorrent";1334193044;346491.224196;-1.000000;"e45fbf7b-32b0-42ba-a1a3-0ed85736785d";20115;"CA";"Alhambra";1;4;2012;3;12;"20120412"
"108.160.229.100";"US";-91.632600;41.764300;"AS5056 Iowa Network Services";"mlab1-iad01";0.051078;712113.209343;"0.004010999";"linux2";"216.156.197.147";"speedtest";1334193230;54346.901577;0.052186;"c3aed434-a854-41b5-8ce9-5f40bcbcda30";5056;"IA";"North Liberty";1;4;2012;3;12;"20120412"
"50.132.66.49";"US";-122.332100;47.606200;"AS7922 Comcast Cable Communications, Inc.";"mlab1-iad01";0.120261;62874.941248;"0.004010999";"linux2";"216.156.197.147";"bittorrent";1334194135;398028.336162;-1.000000;"73f8b470-c03a-489f-a292-20ccaf5f48fb";7922;"WA";"Seattle";1;4;2012;3;12;"20120412"
"204.80.187.235";"US";-121.315300;44.058200;"AS11080 Yellowknife Wireless Company, LLC";"mlab1-iad01";0.099332;367839.765918;"0.004010999";"win32";"216.156.197.147";"bittorrent";1334194491;1003172.031178;-1.000000;"9d82d0fe-0a01-438f-a7ec-de30d836411f";11080;"OR";"Bend";1;4;2012;3;12;"20120412"
"4.53.58.22";"US";-97.000000;38.000000;"AS3356 Level 3 Communications";"mlab1-iad01";0.011684;5303589.534500;"0.004010999";"darwin";"216.156.197.147";"speedtest";1334195419;5311797.187710;0.012482;"15eb85bd-e3cb-4d25-862c-2c4eba8ab47b";3356;"";"";1;4;2012;3;12;"20120412"
"65.29.223.12";"US";-84.529800;39.195900;"AS10796 Time Warner Cable Internet LLC";"mlab1-iad01";0.028808;2445254.255128;"0.004010999";"darwin";"216.156.197.147";"bittorrent";1334195487;631861.288698;-1.000000;"10349cfe-4a13-405a-99be-aabdb52920f3";10796;"OH";"Cincinnati";1;4;2012;3;12;"20120412"
