"#client_address";"client_country";"lon";"lat";"client_provider";"mlabservername";"connect_time";"download_speed";"neubot_version";"platform";"remote_address";"test_name";"timestamp";"upload_speed";"latency";"uuid";"asnum";"region";"city";"hour";"month";"year";"weekday";"day";"filedate"
"76.106.4.91";"US";-77.270400;39.411700;"AS7922 Comcast Cable Communications, Inc.";"mlab1-atl01";0.037563;2704631.550620;"0.004009999";"win32";"4.71.254.146";"speedtest";1332288962;515187.615627;0.033316;"4821117d-195b-42b2-a24d-f0cb98b8493a";7922;"MD";"New Market";0;3;2012;2;21;"20120321"
"71.167.145.81";"US";-73.525100;40.768400;"AS701 MCI Communications Services, Inc. d/b/a Verizon Business";"mlab1-atl01";0.026798;2919199.046471;"0.004009999";"win32";"4.71.254.146";"bittorrent";1332289107;2758688.887744;-1.000000;"c49379d3-a315-4b3a-924a-30dc3b4003f1";701;"NY";"Hicksville";0;3;2012;2;21;"20120321"
"99.35.130.119";"US";-97.000000;38.000000;"AS7018 AT&T Services, Inc.";"mlab1-atl01";0.108428;299680.543620;"0.004009999";"linux2";"4.71.254.146";"bittorrent";1332289197;76045.210228;-1.000000;"d0271e0a-854f-4f73-b087-7be4c60e4f8c";7018;"";"";0;3;2012;2;21;"20120321"
"98.210.247.179";"US";-122.088500;37.709000;"AS7922 Comcast Cable Communications, Inc.";"mlab1-atl01";0.093913;2566226.263138;"0.004009999";"darwin";"4.71.254.146";"bittorrent";1332290010;430770.142991;-1.000000;"92ef1dc6-e5b9-40c8-800b-cc909779319d";7922;"CA";"Castro Valley";0;3;2012;2;21;"20120321"
"99.173.128.30";"US";-79.055800;35.913200;"AS7018 AT&T Services, Inc.";"mlab1-atl01";0.041762;1730498.252747;"0.004010003";"darwin";"4.71.254.146";"bittorrent";1332290244;183730.045726;-1.000000;"4b7f2ce0-70b7-4a89-ab11-52e3eb5a4189";7018;"NC";"Chapel Hill";0;3;2012;2;21;"20120321"
"64.17.69.151";"US";-104.287500;32.299500;"AS11788 Baja Broadband";"mlab1-atl01";0.083483;1009030.860080;"0.004009999";"win32";"4.71.254.146";"speedtest";1332290616;123536.759265;0.081241;"4ce122d6-6898-448d-b8e4-be6e47736161";11788;"NM";"Carlsbad";0;3;2012;2;21;"20120321"
"65.29.223.12";"US";-84.529800;39.195900;"AS10796 Time Warner Cable Internet LLC";"mlab1-atl01";0.062596;3448746.996311;"0.004009999";"darwin";"4.71.254.146";"bittorrent";1332291965;583977.011794;-1.000000;"a631d0d5-ea06-404a-9e7f-da52f00d5f01";10796;"OH";"Cincinnati";1;3;2012;2;21;"20120321"
"69.144.10.64";"US";-108.454100;43.769800;"AS33588 Bresnan Communications, LLC.";"mlab1-atl01";0.161193;652323.893621;"0.004009999";"win32";"4.71.254.146";"bittorrent";1332292087;256623.240936;-1.000000;"eacc891a-5915-4c63-a32a-7240664eaf5a";33588;"WY";"Thermopolis";1;3;2012;2;21;"20120321"
"99.59.46.138";"US";-85.194600;42.390000;"AS7018 AT&T Services, Inc.";"mlab1-atl01";0.056077;669995.878336;"0.004009999";"darwin";"4.71.254.146";"speedtest";1332292438;117536.580251;0.052526;"5acea4ff-2ab8-4f30-a616-293a7915e0b1";7018;"MI";"Battle Creek";1;3;2012;2;21;"20120321"
"65.29.223.12";"US";-84.529800;39.195900;"AS10796 Time Warner Cable Internet LLC";"mlab1-atl01";0.049838;4057157.858000;"0.004009999";"darwin";"4.71.254.146";"speedtest";1332293463;593197.559987;0.052598;"a631d0d5-ea06-404a-9e7f-da52f00d5f01";10796;"OH";"Cincinnati";1;3;2012;2;21;"20120321"
"71.50.10.79";"US";-121.586600;45.611900;"AS14921 Embarq Corporation";"mlab1-atl01";0.095003;151410.750351;"0.004009999";"win32";"4.71.254.146";"speedtest";1332294169;59986.158876;0.099759;"eba553ee-616d-4765-9868-5280727b1b20";14921;"OR";"Hood River";1;3;2012;2;21;"20120321"
"68.68.44.142";"US";-119.984400;38.933200;"AS22781 Reliablehosting.com";"mlab1-atl01";0.260412;210302.025748;"0.004009999";"win32";"4.71.254.146";"speedtest";1332294973;61631.812107;0.263194;"6abd623d-3364-4a46-8342-6fac56b95ab6";22781;"CA";"South Lake Tahoe";1;3;2012;2;21;"20120321"
"76.190.150.0";"US";-81.556400;41.404400;"AS10796 Time Warner Cable Internet LLC";"mlab1-atl01";0.053462;934902.955220;"0.004009999";"win32";"4.71.254.146";"speedtest";1332297230;610128.985849;0.053079;"85ab5516-b9ef-4611-9b98-7a478fc72c9c";10796;"OH";"Maple Heights";2;3;2012;2;21;"20120321"
"98.148.45.0";"US";-118.449300;34.307800;"AS20001 Time Warner Cable Internet LLC";"mlab1-atl01";0.170306;344851.565630;"0.004009999";"darwin";"4.71.254.146";"speedtest";1332297692;193014.032016;0.161246;"fc4e7561-6cee-43d1-aef3-4c5710df89f0";20001;"CA";"Sylmar";2;3;2012;2;21;"20120321"
"69.144.10.64";"US";-108.454100;43.769800;"AS33588 Bresnan Communications, LLC.";"mlab1-atl01";0.213060;1108067.568069;"0.004009999";"win32";"4.71.254.146";"bittorrent";1332298226;245501.024966;-1.000000;"eacc891a-5915-4c63-a32a-7240664eaf5a";33588;"WY";"Thermopolis";2;3;2012;2;21;"20120321"
"99.173.128.30";"US";-79.055800;35.913200;"AS7018 AT&T Services, Inc.";"mlab1-atl01";0.671914;242853.666321;"0.004010003";"darwin";"4.71.254.146";"speedtest";1332298278;79367.478333;0.664529;"4b7f2ce0-70b7-4a89-ab11-52e3eb5a4189";7018;"NC";"Chapel Hill";2;3;2012;2;21;"20120321"
"67.173.232.126";"US";-105.107600;40.015300;"AS7922 Comcast Cable Communications, Inc.";"mlab1-atl01";0.060358;838940.899821;"0.004009999";"linux2";"4.71.254.146";"bittorrent";1332298365;56058.951469;-1.000000;"dff80687-d296-453c-b8ca-2bafba7b4d03";7922;"CO";"Lafayette";2;3;2012;2;21;"20120321"
"132.161.219.98";"US";-92.717600;41.721700;"AS22949 Grinnell College";"mlab1-atl01";0.039150;1426442.411956;"0.004009999";"win32";"4.71.254.146";"bittorrent";1332298369;428982.495290;-1.000000;"de23301c-c09c-4e47-aa2b-90a625720856";22949;"IA";"Grinnell";2;3;2012;2;21;"20120321"
"76.190.150.0";"US";-81.556400;41.404400;"AS10796 Time Warner Cable Internet LLC";"mlab1-atl01";0.047324;1448567.837319;"0.004009999";"win32";"4.71.254.146";"bittorrent";1332298795;580228.744121;-1.000000;"85ab5516-b9ef-4611-9b98-7a478fc72c9c";10796;"OH";"Maple Heights";2;3;2012;2;21;"20120321"
