"#client_address";"client_country";"lon";"lat";"client_provider";"mlabservername";"connect_time";"download_speed";"neubot_version";"platform";"remote_address";"test_name";"timestamp";"upload_speed";"latency";"uuid";"asnum";"region";"city";"hour";"month";"year";"weekday";"day";"filedate"
"174.55.15.161";"US";-76.218900;40.603500;"AS7922 Comcast Cable Communications, Inc.";"mlab3-dfw01";0.065617;3270234.316484;"0.004011999";"win32";"38.107.216.41";"bittorrent";1336953752;777464.711315;-1.000000;"398f3e74-922b-4575-a6f0-2a6955920a2a";7922;"PA";"Schuylkill Haven";0;5;2012;0;14;"20120514"
"72.181.251.247";"US";-96.771500;32.833900;"AS11427 Time Warner Cable Internet LLC";"mlab3-dfw01";0.020225;3518263.920821;"0.004011999";"darwin";"38.107.216.41";"bittorrent";1336953786;219558.069212;-1.000000;"ec56ca67-ca5b-4ee7-a615-8743ebac3e8a";11427;"TX";"Dallas";0;5;2012;0;14;"20120514"
"99.185.57.147";"US";-83.622800;42.206100;"AS7018 AT&T Services, Inc.";"mlab3-dfw01";0.055674;1281896.841990;"0.004011999";"win32";"38.107.216.41";"speedtest";1336953880;156835.383187;0.056965;"9197db89-6e59-4c20-94eb-f84cc44b0a73";7018;"MI";"Ypsilanti";0;5;2012;0;14;"20120514"
"199.101.226.225";"US";-111.904700;40.349100;"AS23205 JAB Wireless, INC.";"mlab3-dfw01";0.070689;241508.446529;"0.004010999";"linux2";"38.107.216.41";"speedtest";1336954159;221649.428473;0.065053;"8bdb5789-dd76-459c-8bee-5bf6c8933d1c";23205;"UT";"Saratoga Springs";0;5;2012;0;14;"20120514"
"50.83.240.108";"US";-95.977900;45.232200;"AS30036 Mediacom Communications Corp";"mlab3-dfw01";0.040913;1533454.268673;"0.004011999";"darwin";"38.107.216.41";"bittorrent";1336954169;163085.197288;-1.000000;"43af2f72-3dc4-4824-9ff7-faa06a3cb206";30036;"MN";"Appleton";0;5;2012;0;14;"20120514"
"71.50.1.15";"US";-120.517300;46.451200;"AS14921 Embarq Corporation";"mlab3-dfw01";3.150279;33560.583640;"0.004010999";"win32";"38.107.216.41";"bittorrent";1336954827;54553.022241;-1.000000;"eba553ee-616d-4765-9868-5280727b1b20";14921;"WA";"Wapato";0;5;2012;0;14;"20120514"
"66.188.113.29";"US";-97.000000;38.000000;"AS20115 Charter Communications";"mlab3-dfw01";0.051027;1354674.350160;"0.004011999";"darwin";"38.107.216.41";"speedtest";1336954930;384875.531172;0.051802;"3f295a53-7a79-47cb-bd75-f79b53a6ae22";20115;"";"";0;5;2012;0;14;"20120514"
"75.132.191.176";"US";-89.899800;38.512100;"AS20115 Charter Communications";"mlab3-dfw01";0.055900;119026.193393;"0.004011999";"win32";"38.107.216.41";"bittorrent";1336957621;115639.914487;-1.000000;"c08311ac-7edd-4390-b447-4ca484b5dacc";20115;"IL";"Belleville";1;5;2012;0;14;"20120514"
"66.31.47.174";"US";-71.092500;42.390800;"AS7922 Comcast Cable Communications, Inc.";"mlab3-dfw01";0.068642;2844364.165780;"0.004011999";"linux2";"38.107.216.41";"speedtest";1336957739;51721.699276;0.066404;"48c00a79-6f10-4b0e-ae8e-4a1ad2bb2ae3";7922;"MA";"Somerville";1;5;2012;0;14;"20120514"
"24.2.41.226";"US";-121.494400;38.581600;"AS7922 Comcast Cable Communications, Inc.";"mlab3-dfw01";0.074743;1426023.966760;"0.004010999";"win32";"38.107.216.41";"speedtest";1336957942;608041.798097;0.064200;"06edf623-32fb-48dd-8d92-c4ba6cac89a9";7922;"CA";"Sacramento";1;5;2012;0;14;"20120514"
