"#client_address";"client_country";"lon";"lat";"client_provider";"mlabservername";"connect_time";"download_speed";"neubot_version";"platform";"remote_address";"test_name";"timestamp";"upload_speed";"latency";"uuid";"asnum";"region";"city";"hour";"month";"year";"weekday";"day";"filedate"
"77.49.86.21";"GR";23.733300;37.983300;"AS1241 Forthnet";"mlab3-ath01";0.045463;552107.122386;"0.004008002";"win32";"83.212.4.45";"speedtest";1328735351;63619.272869;0.033123;"062ac9cd-ccd3-4d13-9905-fe4beb7155a0";1241;"35";"Athens";23;2;2012;2;8;"20120208"
"77.49.86.21";"GR";23.733300;37.983300;"AS1241 Forthnet";"mlab3-ath01";0.050715;629999.581033;"0.004008002";"win32";"83.212.4.45";"bittorrent";1328745117;64334.544474;-1.000000;"062ac9cd-ccd3-4d13-9905-fe4beb7155a0";1241;"35";"Athens";1;2;2012;3;9;"20120208"
"187.170.10.138";"MX";-99.130000;19.430000;"AS8151 Uninet S.A. de C.V.";"mlab2-iad01";0.088120;998235.885683;"0.004006999";"darwin";"216.156.197.160";"speedtest";1328714340;89803.182694;0.087782;"e159db18-6e10-40db-8de9-1b26ff966571";8151;"";"";15;2;2012;2;8;"20120208"
"201.21.100.211";"BR";-51.200000;-30.033300;"AS28573 Serviços de Comunicação S.A.";"mlab2-iad01";0.390647;823092.429541;"0.004006999";"win32";"216.156.197.160";"speedtest";1328714403;89306.034408;0.277906;"b67803ce-45ba-435b-8525-7bf7f7a01761";28573;"23";"Porto Alegre";15;2;2012;2;8;"20120208"
"201.212.124.212";"AR";-58.672500;-34.587500;"AS10481 Prima S.A.";"mlab2-iad01";0.353474;509461.467638;"0.004006999";"win32";"216.156.197.160";"bittorrent";1328714412;74660.998456;-1.000000;"77da92ad-60d3-4e04-a46b-8f0257b69d63";10481;"07";"Buenos Aires";15;2;2012;2;8;"20120208"
"190.132.229.242";"UY";-56.170800;-34.858100;"AS6057 Administracion Nacional de Telecomunicaciones";"mlab2-iad01";0.289645;224676.263155;"0.004006999";"linux2";"216.156.197.160";"speedtest";1328714643;15078.796235;0.285065;"e3fc5e0f-4009-4873-8e6f-015e22d61d76";6057;"10";"Montevideo";13;2;2012;2;8;"20120208"
"216.171.96.6";"CA";-80.250000;43.550000;"AS14472 Atria Networks LP.";"mlab2-iad01";0.028147;2143727.299414;"0.004006999";"win32";"216.156.197.160";"bittorrent";1328715070;1556902.741310;-1.000000;"aabdea9a-0a07-47c4-9fd9-110dc2ffcad4";14472;"ON";"Guelph";15;2;2012;2;8;"20120208"
"24.68.34.149";"CA";-123.357400;48.427800;"AS6327 Shaw Communications Inc.";"mlab2-iad01";0.094039;503216.416394;"0.004006999";"win32";"216.156.197.160";"bittorrent";1328715221;19736.323329;-1.000000;"b6a8a412-8404-41a1-b83c-cd35385c791a";6327;"BC";"Victoria";15;2;2012;2;8;"20120208"
"201.86.221.3";"BR";-51.200000;-30.033300;"AS18881 Global Village Telecom";"mlab2-iad01";0.140806;1301590.947790;"0.004006999";"win32";"216.156.197.160";"speedtest";1328715540;103981.947038;0.143292;"0d4db558-3277-4028-9c6d-e82f732fdf1d";18881;"23";"Porto Alegre";15;2;2012;2;8;"20120208"
"201.212.124.212";"AR";-58.672500;-34.587500;"AS10481 Prima S.A.";"mlab2-iad01";0.399864;217261.175899;"0.004006999";"win32";"216.156.197.160";"speedtest";1328715828;90215.882376;0.303813;"77da92ad-60d3-4e04-a46b-8f0257b69d63";10481;"07";"Buenos Aires";15;2;2012;2;8;"20120208"
"201.21.100.211";"BR";-51.200000;-30.033300;"AS28573 Serviços de Comunicação S.A.";"mlab2-iad01";0.194381;53799.498869;"0.004006999";"win32";"216.156.197.160";"bittorrent";1328715838;15106.670259;-1.000000;"b67803ce-45ba-435b-8525-7bf7f7a01761";28573;"23";"Porto Alegre";15;2;2012;2;8;"20120208"
"187.170.10.138";"MX";-99.130000;19.430000;"AS8151 Uninet S.A. de C.V.";"mlab2-iad01";0.084878;1208455.243861;"0.004006999";"darwin";"216.156.197.160";"bittorrent";1328715925;99589.327168;-1.000000;"e159db18-6e10-40db-8de9-1b26ff966571";8151;"";"";15;2;2012;2;8;"20120208"
"190.132.229.242";"UY";-56.170800;-34.858100;"AS6057 Administracion Nacional de Telecomunicaciones";"mlab2-iad01";0.257084;232863.093990;"0.004006999";"linux2";"216.156.197.160";"bittorrent";1328716188;16717.710280;-1.000000;"e3fc5e0f-4009-4873-8e6f-015e22d61d76";6057;"10";"Montevideo";13;2;2012;2;8;"20120208"
