"#client_address";"client_country";"lon";"lat";"client_provider";"mlabservername";"connect_time";"download_speed";"neubot_version";"platform";"remote_address";"test_name";"timestamp";"upload_speed";"latency";"uuid";"asnum";"region";"city";"hour";"month";"year";"weekday";"day";"filedate"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.026408;1914614.686860;"0.004010999";"darwin";"213.200.103.160";"speedtest";1334707301;455398.413060;0.027970;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";0;4;2012;2;18;"20120418"
"85.54.16.54";"ES";-4.000000;40.000000;"AS12479 France Telecom Espana SA";"mlab2-mad01";0.054792;747404.540404;"0.004010999";"win32";"213.200.103.160";"speedtest";1334708530;52126.375399;0.060634;"06521a87-65c6-40e2-9521-ca12e49e6195";12479;"";"";0;4;2012;2;18;"20120418"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.024450;1567959.619317;"0.004010999";"darwin";"213.200.103.160";"bittorrent";1334708788;383745.387897;-1.000000;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";0;4;2012;2;18;"20120418"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.019871;803611.817723;"0.004010999";"linux2";"213.200.103.160";"bittorrent";1334709529;938512.530758;-1.000000;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";0;4;2012;2;18;"20120418"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.022486;1882764.601373;"0.004010999";"darwin";"213.200.103.160";"bittorrent";1334711776;533864.197070;-1.000000;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";1;4;2012;2;18;"20120418"
"85.54.16.54";"ES";-4.000000;40.000000;"AS12479 France Telecom Espana SA";"mlab2-mad01";0.055264;904205.217016;"0.004010999";"win32";"213.200.103.160";"speedtest";1334714833;51405.283013;0.060327;"06521a87-65c6-40e2-9521-ca12e49e6195";12479;"";"";2;4;2012;2;18;"20120418"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.016861;980925.794679;"0.004010999";"linux2";"213.200.103.160";"bittorrent";1334715195;556812.213352;-1.000000;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";2;4;2012;2;18;"20120418"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.026116;2113987.991470;"0.004010999";"darwin";"213.200.103.160";"speedtest";1334716247;516218.878750;0.026222;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";2;4;2012;2;18;"20120418"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.019763;774451.898299;"0.004010999";"linux2";"213.200.103.160";"speedtest";1334716618;522411.990626;0.020854;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";2;4;2012;2;18;"20120418"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.019688;821907.253453;"0.004010999";"linux2";"213.200.103.160";"bittorrent";1334720872;441112.223138;-1.000000;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";3;4;2012;2;18;"20120418"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.025749;860397.885613;"0.004010999";"linux2";"213.200.103.160";"bittorrent";1334729374;561781.990103;-1.000000;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";6;4;2012;2;18;"20120418"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.018637;966552.763300;"0.004010999";"linux2";"213.200.103.160";"speedtest";1334730788;1223302.992220;0.020245;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";6;4;2012;2;18;"20120418"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.026963;1970027.374620;"0.004010999";"darwin";"213.200.103.160";"speedtest";1334731157;481799.611628;0.026425;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";6;4;2012;2;18;"20120418"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.018289;992505.843410;"0.004010999";"linux2";"213.200.103.160";"bittorrent";1334735029;621498.076645;-1.000000;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";7;4;2012;2;18;"20120418"
"91.126.133.193";"ES";-4.000000;40.000000;"AS35699 Adamo Telecom Iberia S.A";"mlab2-mad01";0.014046;1735429.754260;"0.004010999";"win32";"213.200.103.160";"speedtest";1334735597;2600038.488440;0.015144;"ca5ae8d4-9c43-48ee-a04a-b6da82b73b7d";35699;"";"";7;4;2012;2;18;"20120418"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.027158;1910152.035979;"0.004010999";"darwin";"213.200.103.160";"bittorrent";1334735627;381686.958131;-1.000000;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";7;4;2012;2;18;"20120418"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.021640;973448.409327;"0.004010999";"linux2";"213.200.103.160";"speedtest";1334736445;827468.823084;0.020116;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";8;4;2012;2;18;"20120418"
"91.126.133.193";"ES";-4.000000;40.000000;"AS35699 Adamo Telecom Iberia S.A";"mlab2-mad01";0.014252;1675839.922444;"0.004010999";"win32";"213.200.103.160";"bittorrent";1334737094;2813173.360599;-1.000000;"ca5ae8d4-9c43-48ee-a04a-b6da82b73b7d";35699;"";"";8;4;2012;2;18;"20120418"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.033140;1954697.957720;"0.004010999";"darwin";"213.200.103.160";"speedtest";1334737113;378365.796357;0.035664;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";8;4;2012;2;18;"20120418"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.016670;860935.922149;"0.004010999";"linux2";"213.200.103.160";"bittorrent";1334737861;593289.298307;-1.000000;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";8;4;2012;2;18;"20120418"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.027883;1697386.122591;"0.004010999";"darwin";"213.200.103.160";"bittorrent";1334741588;470858.942072;-1.000000;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";9;4;2012;2;18;"20120418"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.021244;501350.491258;"0.004010999";"linux2";"213.200.103.160";"speedtest";1334742109;552154.721071;0.025930;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";9;4;2012;2;18;"20120418"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.023506;1025251.737390;"0.004010999";"linux2";"213.200.103.160";"speedtest";1334744941;1216376.010850;0.020588;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";10;4;2012;2;18;"20120418"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.041167;2046612.528470;"0.004010999";"darwin";"213.200.103.160";"speedtest";1334746059;457023.383011;0.026400;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";10;4;2012;2;18;"20120418"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.032751;1936014.836040;"0.004010999";"darwin";"213.200.103.160";"speedtest";1334749041;490934.930753;0.025562;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";11;4;2012;2;18;"20120418"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.070909;1917116.114479;"0.004010999";"darwin";"213.200.103.160";"bittorrent";1334750531;537077.756054;-1.000000;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";12;4;2012;2;18;"20120418"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";1.952450;2172069.831290;"0.004010999";"darwin";"213.200.103.160";"speedtest";1334752024;414520.397065;0.030402;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";12;4;2012;2;18;"20120418"
"85.54.16.54";"ES";-4.000000;40.000000;"AS12479 France Telecom Espana SA";"mlab2-mad01";0.180533;321410.469701;"0.004010999";"win32";"213.200.103.160";"bittorrent";1334752356;28717.800222;-1.000000;"06521a87-65c6-40e2-9521-ca12e49e6195";12479;"";"";12;4;2012;2;18;"20120418"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.021594;800057.072444;"0.004010999";"linux2";"213.200.103.160";"speedtest";1334753433;853256.141394;0.021319;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";12;4;2012;2;18;"20120418"
"85.54.16.54";"ES";-4.000000;40.000000;"AS12479 France Telecom Espana SA";"mlab2-mad01";0.180493;270760.880744;"0.004010999";"win32";"213.200.103.160";"speedtest";1334753938;48525.620796;0.190158;"06521a87-65c6-40e2-9521-ca12e49e6195";12479;"";"";12;4;2012;2;18;"20120418"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.029494;1890085.928540;"0.004010999";"darwin";"213.200.103.160";"speedtest";1334755023;489964.692437;0.032551;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";13;4;2012;2;18;"20120418"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.031019;1808079.591827;"0.004010999";"darwin";"213.200.103.160";"bittorrent";1334756520;505101.704324;-1.000000;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";13;4;2012;2;18;"20120418"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.026980;846360.392554;"0.004010999";"linux2";"213.200.103.160";"bittorrent";1334757691;548974.775189;-1.000000;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";14;4;2012;2;18;"20120418"
"85.54.16.54";"ES";-4.000000;40.000000;"AS12479 France Telecom Espana SA";"mlab2-mad01";0.190817;352011.595924;"0.004010999";"win32";"213.200.103.160";"bittorrent";1334758735;48236.811050;-1.000000;"06521a87-65c6-40e2-9521-ca12e49e6195";12479;"";"";14;4;2012;2;18;"20120418"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.019388;911645.494309;"0.004010999";"linux2";"213.200.103.160";"speedtest";1334759107;716189.548733;0.020789;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";14;4;2012;2;18;"20120418"
"91.126.237.185";"ES";2.206800;41.404600;"AS35699 Adamo Telecom Iberia S.A";"mlab2-mad01";0.012597;2144465.812339;"0.004010999";"win32";"213.200.103.160";"bittorrent";1334759184;4563391.424833;-1.000000;"ca5ae8d4-9c43-48ee-a04a-b6da82b73b7d";35699;"56";"Barcelona";14;4;2012;2;18;"20120418"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.023469;508291.227889;"0.004010999";"linux2";"213.200.103.160";"speedtest";1334761941;1164325.298690;0.021483;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";15;4;2012;2;18;"20120418"
"79.109.148.141";"ES";-1.130000;37.987000;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.099007;765274.341833;"0.004010999";"win32";"213.200.103.160";"bittorrent";1334762165;128702.636859;-1.000000;"82d99cde-4d85-47cc-b4fd-96c1da73e5ce";6739;"31";"Murcia";15;4;2012;2;18;"20120418"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.020667;826695.064360;"0.004010999";"linux2";"213.200.103.160";"bittorrent";1334763357;874340.427085;-1.000000;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";15;4;2012;2;18;"20120418"
"91.126.243.150";"ES";-4.000000;40.000000;"AS35699 Adamo Telecom Iberia S.A";"mlab2-mad01";0.012393;1798668.609390;"0.004010999";"win32";"213.200.103.160";"speedtest";1334764121;11074116.621300;0.014808;"ca5ae8d4-9c43-48ee-a04a-b6da82b73b7d";35699;"";"";15;4;2012;2;18;"20120418"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.029564;1829767.907568;"0.004010999";"darwin";"213.200.103.160";"bittorrent";1334765451;539245.722798;-1.000000;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";16;4;2012;2;18;"20120418"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.028384;2087927.769260;"0.004010999";"darwin";"213.200.103.160";"speedtest";1334766943;545003.858778;0.025350;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";16;4;2012;2;18;"20120418"
"91.126.133.244";"ES";-4.000000;40.000000;"AS35699 Adamo Telecom Iberia S.A";"mlab2-mad01";0.012945;7988109.805460;"0.004010999";"win32";"213.200.103.160";"speedtest";1334767180;5166409.680280;0.013389;"ca5ae8d4-9c43-48ee-a04a-b6da82b73b7d";35699;"";"";16;4;2012;2;18;"20120418"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.025783;1839253.812483;"0.004010999";"darwin";"213.200.103.160";"bittorrent";1334768431;568206.532898;-1.000000;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";17;4;2012;2;18;"20120418"
"91.126.133.244";"ES";-4.000000;40.000000;"AS35699 Adamo Telecom Iberia S.A";"mlab2-mad01";0.012409;6774990.689193;"0.004010999";"win32";"213.200.103.160";"bittorrent";1334768696;5217323.211874;-1.000000;"ca5ae8d4-9c43-48ee-a04a-b6da82b73b7d";35699;"";"";17;4;2012;2;18;"20120418"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.018977;825299.263120;"0.004010999";"linux2";"213.200.103.160";"speedtest";1334770435;516913.058680;0.025931;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";17;4;2012;2;18;"20120418"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.028235;2017507.818890;"0.004010999";"darwin";"213.200.103.160";"speedtest";1334772904;412970.943510;0.028580;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";18;4;2012;2;18;"20120418"
"79.109.148.141";"ES";-1.130000;37.987000;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.043018;722756.161268;"0.004010999";"win32";"213.200.103.160";"bittorrent";1334782392;129819.858622;-1.000000;"82d99cde-4d85-47cc-b4fd-96c1da73e5ce";6739;"31";"Murcia";20;4;2012;2;18;"20120418"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.017962;927581.168925;"0.004010999";"linux2";"213.200.103.160";"bittorrent";1334783180;564470.857836;-1.000000;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";21;4;2012;2;18;"20120418"
