"#client_address";"client_country";"lon";"lat";"client_provider";"mlabservername";"connect_time";"download_speed";"neubot_version";"platform";"remote_address";"test_name";"timestamp";"upload_speed";"latency";"uuid";"asnum";"region";"city";"hour";"month";"year";"weekday";"day";"filedate"
"98.210.247.179";"US";-122.088500;37.709000;"AS7922 Comcast Cable Communications, Inc.";"mlab1-mia01";0.085956;1050502.115172;"0.004010999";"darwin";"4.71.210.210";"bittorrent";1333757720;780548.538883;-1.000000;"92ef1dc6-e5b9-40c8-800b-cc909779319d";7922;"CA";"Castro Valley";0;4;2012;5;7;"20120407"
"76.241.155.192";"US";-81.695400;41.499500;"AS7018 AT&T Services, Inc.";"mlab1-mia01";0.095017;110882.383616;"0.004010999";"linux2";"4.71.210.210";"bittorrent";1333757949;40676.942280;-1.000000;"30964759-8161-4c6d-a6e8-30a5cac3a624";7018;"OH";"Cleveland";0;4;2012;5;7;"20120407"
"173.13.182.10";"US";-122.333200;37.980900;"AS7922 Comcast Cable Communications, Inc.";"mlab1-mia01";0.678834;320301.445898;"0.004011999";"win32";"4.71.210.210";"speedtest";1333759877;45044.515910;0.663256;"1042cd71-f0e4-46ba-a1c2-28a48f8821bd";7922;"CA";"San Pablo";0;4;2012;5;7;"20120407"
"69.144.10.64";"US";-108.454100;43.769800;"AS33588 Bresnan Communications, LLC.";"mlab1-mia01";0.073395;1167342.015260;"0.004010999";"win32";"4.71.210.210";"speedtest";1333760170;255078.895686;0.072996;"eacc891a-5915-4c63-a32a-7240664eaf5a";33588;"WY";"Thermopolis";0;4;2012;5;7;"20120407"
"65.29.223.12";"US";-84.529800;39.195900;"AS10796 Time Warner Cable Internet LLC";"mlab1-mia01";0.072740;1825985.688874;"0.004010999";"darwin";"4.71.210.210";"bittorrent";1333763097;634560.538058;-1.000000;"a631d0d5-ea06-404a-9e7f-da52f00d5f01";10796;"OH";"Cincinnati";1;4;2012;5;7;"20120407"
"75.80.99.115";"US";-117.207300;32.859400;"AS20001 Time Warner Cable Internet LLC";"mlab1-mia01";0.079336;1797940.457720;"0.004010999";"darwin";"4.71.210.210";"speedtest";1333764376;116186.628243;0.078529;"abe3d347-a195-44eb-b41b-413ce5e761fc";20001;"CA";"San Diego";2;4;2012;5;7;"20120407"
"67.221.97.88";"US";-79.884600;37.511500;"AS7795 LUMOS Networks, Inc.";"mlab1-mia01";0.062090;708946.898713;"0.004010999";"win32";"4.71.210.210";"bittorrent";1333764689;69382.182118;-1.000000;"42c1b031-7197-483c-a071-7a185c69056a";7795;"VA";"Fincastle";2;4;2012;5;7;"20120407"
"98.214.132.10";"US";-89.589000;40.693600;"AS7922 Comcast Cable Communications, Inc.";"mlab1-mia01";0.069569;874652.259666;"0.004010999";"darwin";"4.71.210.210";"speedtest";1333765148;576588.286351;0.073603;"ac008ee9-df9b-425b-a370-34b57dce1b90";7922;"IL";"Peoria";2;4;2012;5;7;"20120407"
"99.50.234.136";"US";-97.752800;30.400000;"AS7018 AT&T Services, Inc.";"mlab1-mia01";0.064033;1005122.055277;"0.004010999";"win32";"4.71.210.210";"bittorrent";1333765273;185371.917853;-1.000000;"46277b5b-ddea-4b5f-9a0b-6b6bd0a0912f";7018;"TX";"Austin";2;4;2012;5;7;"20120407"
"173.13.182.10";"US";-122.333200;37.980900;"AS7922 Comcast Cable Communications, Inc.";"mlab1-mia01";0.117458;2742631.405250;"0.004011999";"win32";"4.71.210.210";"speedtest";1333768843;254609.565844;0.095028;"1042cd71-f0e4-46ba-a1c2-28a48f8821bd";7922;"CA";"San Pablo";3;4;2012;5;7;"20120407"
"174.70.145.59";"US";-97.614200;38.852200;"AS22773 Cox Communications Inc.";"mlab1-mia01";0.083544;757255.073340;"0.004010999";"win32";"4.71.210.210";"speedtest";1333769216;688752.892940;0.064470;"d828dae5-237b-450a-804d-da798cb67916";22773;"KS";"Salina";3;4;2012;5;7;"20120407"
