"#client_address";"client_country";"lon";"lat";"client_provider";"mlabservername";"connect_time";"download_speed";"neubot_version";"platform";"remote_address";"test_name";"timestamp";"upload_speed";"latency";"uuid";"asnum";"region";"city";"hour";"month";"year";"weekday";"day";"filedate"
"115.126.163.1";"NC";166.450000;-22.266700;"AS45345 Nautile";"mlab1-wlg01";0.078364;622062.203619;"0.004006999";"linux2";"103.10.233.20";"bittorrent";1330474786;101742.294035;-1.000000;"f50034fa-0b72-4403-af77-e6227fa91d30";45345;"00";"Nouméa";11;2;2012;2;29;"20120229"
"115.126.163.1";"NC";166.450000;-22.266700;"AS45345 Nautile";"mlab1-wlg01";0.079177;599914.499461;"0.004006999";"linux2";"103.10.233.20";"speedtest";1330476385;101896.726560;0.081500;"f50034fa-0b72-4403-af77-e6227fa91d30";45345;"00";"Nouméa";11;2;2012;2;29;"20120229"
"115.126.163.1";"NC";166.450000;-22.266700;"AS45345 Nautile";"mlab1-wlg01";0.078246;530119.498309;"0.004006999";"linux2";"103.10.233.20";"bittorrent";1330477991;98429.082874;-1.000000;"f50034fa-0b72-4403-af77-e6227fa91d30";45345;"00";"Nouméa";12;2;2012;2;29;"20120229"
"115.126.163.1";"NC";166.450000;-22.266700;"AS45345 Nautile";"mlab1-wlg01";0.078768;420094.460010;"0.004006999";"linux2";"103.10.233.20";"speedtest";1330479594;97902.331903;0.084067;"f50034fa-0b72-4403-af77-e6227fa91d30";45345;"00";"Nouméa";12;2;2012;2;29;"20120229"
"115.126.163.1";"NC";166.450000;-22.266700;"AS45345 Nautile";"mlab1-wlg01";0.078141;517397.210706;"0.004006999";"linux2";"103.10.233.20";"bittorrent";1330481198;108089.311599;-1.000000;"f50034fa-0b72-4403-af77-e6227fa91d30";45345;"00";"Nouméa";13;2;2012;2;29;"20120229"
"115.126.163.1";"NC";166.450000;-22.266700;"AS45345 Nautile";"mlab1-wlg01";0.078124;184671.817450;"0.004006999";"linux2";"103.10.233.20";"speedtest";1330482805;102927.810007;0.083991;"f50034fa-0b72-4403-af77-e6227fa91d30";45345;"00";"Nouméa";13;2;2012;2;29;"20120229"
"115.126.163.1";"NC";166.450000;-22.266700;"AS45345 Nautile";"mlab1-wlg01";0.079065;452802.893353;"0.004006999";"linux2";"103.10.233.20";"bittorrent";1330484410;98466.199155;-1.000000;"f50034fa-0b72-4403-af77-e6227fa91d30";45345;"00";"Nouméa";14;2;2012;2;29;"20120229"
"115.126.163.1";"NC";166.450000;-22.266700;"AS45345 Nautile";"mlab1-wlg01";0.078904;306413.241738;"0.004006999";"linux2";"103.10.233.20";"speedtest";1330486009;101636.483993;0.081507;"f50034fa-0b72-4403-af77-e6227fa91d30";45345;"00";"Nouméa";14;2;2012;2;29;"20120229"
"115.126.163.1";"NC";166.450000;-22.266700;"AS45345 Nautile";"mlab1-wlg01";0.078456;412911.322069;"0.004006999";"linux2";"103.10.233.20";"speedtest";1330489508;97320.700328;0.081335;"f50034fa-0b72-4403-af77-e6227fa91d30";45345;"00";"Nouméa";15;2;2012;2;29;"20120229"
"115.126.163.1";"NC";166.450000;-22.266700;"AS45345 Nautile";"mlab1-wlg01";0.078610;357114.259647;"0.004006999";"linux2";"103.10.233.20";"speedtest";1330493008;89252.175011;0.081427;"f50034fa-0b72-4403-af77-e6227fa91d30";45345;"00";"Nouméa";16;2;2012;2;29;"20120229"
"115.126.163.1";"NC";166.450000;-22.266700;"AS45345 Nautile";"mlab1-wlg01";0.078672;486067.939053;"0.004006999";"linux2";"103.10.233.20";"speedtest";1330496503;100150.560891;0.082177;"f50034fa-0b72-4403-af77-e6227fa91d30";45345;"00";"Nouméa";17;2;2012;2;29;"20120229"
"115.126.163.1";"NC";166.450000;-22.266700;"AS45345 Nautile";"mlab1-wlg01";0.078655;421998.155216;"0.004006999";"linux2";"103.10.233.20";"speedtest";1330499996;95330.503899;0.234881;"f50034fa-0b72-4403-af77-e6227fa91d30";45345;"00";"Nouméa";18;2;2012;2;29;"20120229"
"115.126.163.1";"NC";166.450000;-22.266700;"AS45345 Nautile";"mlab1-wlg01";0.079945;391882.682371;"0.004006999";"linux2";"103.10.233.20";"speedtest";1330503494;88889.146505;0.082265;"f50034fa-0b72-4403-af77-e6227fa91d30";45345;"00";"Nouméa";19;2;2012;2;29;"20120229"
"115.126.163.1";"NC";166.450000;-22.266700;"AS45345 Nautile";"mlab1-wlg01";0.079452;464249.488493;"0.004006999";"linux2";"103.10.233.20";"bittorrent";1330505097;105841.548166;-1.000000;"f50034fa-0b72-4403-af77-e6227fa91d30";45345;"00";"Nouméa";19;2;2012;2;29;"20120229"
"115.126.163.1";"NC";166.450000;-22.266700;"AS45345 Nautile";"mlab1-wlg01";0.082376;308233.892073;"0.004006999";"linux2";"103.10.233.20";"speedtest";1330506698;101973.386999;0.084229;"f50034fa-0b72-4403-af77-e6227fa91d30";45345;"00";"Nouméa";20;2;2012;2;29;"20120229"
"115.126.163.1";"NC";166.450000;-22.266700;"AS45345 Nautile";"mlab1-wlg01";0.078206;280488.046472;"0.004006999";"linux2";"103.10.233.20";"speedtest";1330510189;103908.784106;0.084328;"f50034fa-0b72-4403-af77-e6227fa91d30";45345;"00";"Nouméa";21;2;2012;2;29;"20120229"
