"#client_address";"client_country";"lon";"lat";"client_provider";"mlabservername";"connect_time";"download_speed";"neubot_version";"platform";"remote_address";"test_name";"timestamp";"upload_speed";"latency";"uuid";"asnum";"region";"city";"hour";"month";"year";"weekday";"day";"filedate"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.020979;739956.168335;"0.004010999";"linux2";"213.200.103.160";"bittorrent";1336785804;1467123.365343;-1.000000;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";1;5;2012;5;12;"20120512"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.030222;2942600.158110;"0.004011999";"darwin";"213.200.103.160";"speedtest";1336787167;455668.589387;0.024435;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";1;5;2012;5;12;"20120512"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.024272;3113937.112952;"0.004011999";"darwin";"213.200.103.160";"bittorrent";1336788686;551139.655009;-1.000000;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";2;5;2012;5;12;"20120512"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.022510;3242892.209670;"0.004011999";"darwin";"213.200.103.160";"speedtest";1336790203;569003.480255;0.022470;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";2;5;2012;5;12;"20120512"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.021718;703666.659914;"0.004010999";"linux2";"213.200.103.160";"speedtest";1336790296;470688.246170;0.022304;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";2;5;2012;5;12;"20120512"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.029049;2826951.066638;"0.004011999";"darwin";"213.200.103.160";"bittorrent";1336791722;523972.241064;-1.000000;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";3;5;2012;5;12;"20120512"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.025795;559366.675111;"0.004010999";"linux2";"213.200.103.160";"bittorrent";1336791781;446301.532529;-1.000000;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";3;5;2012;5;12;"20120512"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.022375;686722.318673;"0.004010999";"linux2";"213.200.103.160";"speedtest";1336796225;1362998.435090;0.024100;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";4;5;2012;5;12;"20120512"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.021080;817944.247268;"0.004010999";"linux2";"213.200.103.160";"speedtest";1336799194;1075536.476490;0.023508;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";5;5;2012;5;12;"20120512"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.026022;2687764.206340;"0.004011999";"darwin";"213.200.103.160";"speedtest";1336799317;555553.016774;0.023903;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";5;5;2012;5;12;"20120512"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.026437;2521018.115119;"0.004011999";"darwin";"213.200.103.160";"bittorrent";1336803877;396978.240566;-1.000000;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";6;5;2012;5;12;"20120512"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab2-mad01";0.023930;2765806.149040;"0.004011999";"darwin";"213.200.103.160";"speedtest";1336808428;573824.732542;0.024093;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";7;5;2012;5;12;"20120512"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab2-mad01";0.040108;437968.451630;"0.004010999";"linux2";"213.200.103.160";"bittorrent";1336809578;805890.041249;-1.000000;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";7;5;2012;5;12;"20120512"
