"#client_address";"client_country";"lon";"lat";"client_provider";"mlabservername";"connect_time";"download_speed";"neubot_version";"platform";"remote_address";"test_name";"timestamp";"upload_speed";"latency";"uuid";"asnum";"region";"city";"hour";"month";"year";"weekday";"day";"filedate"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab1-mad01";0.021826;6090860.498104;"0.004010999";"darwin";"213.200.103.147";"bittorrent";1333238965;589046.719530;-1.000000;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";0;4;2012;6;1;"20120401"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab1-mad01";0.021000;606413.013596;"0.004010999";"linux2";"213.200.103.147";"bittorrent";1333239796;996132.969176;-1.000000;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";0;4;2012;6;1;"20120401"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab1-mad01";0.022596;5573971.746610;"0.004010999";"darwin";"213.200.103.147";"speedtest";1333240486;591631.169922;0.020662;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";0;4;2012;6;1;"20120401"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab1-mad01";0.018508;459922.742654;"0.004010999";"linux2";"213.200.103.147";"bittorrent";1333242627;1060683.938727;-1.000000;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";1;4;2012;6;1;"20120401"
"85.54.16.54";"ES";-4.000000;40.000000;"AS12479 France Telecom Espana SA";"mlab1-mad01";0.059401;622441.722181;"0.004010999";"win32";"213.200.103.147";"speedtest";1333243562;52955.465285;0.060424;"06521a87-65c6-40e2-9521-ca12e49e6195";12479;"";"";1;4;2012;6;1;"20120401"
"85.54.16.54";"ES";-4.000000;40.000000;"AS12479 France Telecom Espana SA";"mlab1-mad01";9.057091;534005.873261;"0.004010999";"win32";"213.200.103.147";"bittorrent";1333245208;29157.405496;-1.000000;"06521a87-65c6-40e2-9521-ca12e49e6195";12479;"";"";1;4;2012;6;1;"20120401"
"85.54.16.54";"ES";-4.000000;40.000000;"AS12479 France Telecom Espana SA";"mlab1-mad01";0.154747;417115.789398;"0.004010999";"win32";"213.200.103.147";"speedtest";1333246807;34190.271401;0.129391;"06521a87-65c6-40e2-9521-ca12e49e6195";12479;"";"";2;4;2012;6;1;"20120401"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab1-mad01";0.016112;686366.261489;"0.004010999";"linux2";"213.200.103.147";"speedtest";1333246865;1096406.502150;0.018590;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";2;4;2012;6;1;"20120401"
"62.57.164.27";"ES";2.174100;41.398400;"AS6739 Cableuropa - ONO";"mlab1-mad01";0.024302;6046448.383252;"0.004010999";"darwin";"213.200.103.147";"bittorrent";1333248098;588513.577568;-1.000000;"d819736b-5ed3-4984-b542-ae4ca3b45457";6739;"56";"Barcelona";2;4;2012;6;1;"20120401"
"109.69.8.72";"ES";2.174100;41.398400;"AS49835 Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net";"mlab1-mad01";0.017069;689017.906093;"0.004010999";"linux2";"213.200.103.147";"speedtest";1333249693;1100785.677540;0.017774;"71d22d52-7305-4391-9db4-e68d729b8d8e";49835;"56";"Barcelona";3;4;2012;6;1;"20120401"
